,EVENT_ID,STATE
2270,803619,ARKANSAS
2271,832936,ILLINOIS
2272,832938,ILLINOIS
2273,832939,ILLINOIS
2280,829283,GULF OF MEXICO
2281,829337,GULF OF MEXICO
2282,829339,GULF OF MEXICO
2283,829412,GULF OF MEXICO
2284,829414,GULF OF MEXICO
2285,829449,GULF OF MEXICO
2286,829450,GULF OF MEXICO
2290,795652,ATLANTIC NORTH
2308,808308,GULF OF MEXICO
2309,803687,ARKANSAS
2310,803688,ARKANSAS
2311,803693,Arkansas
2312,803698,ARKANSAS
2313,817189,OHIO
2314,817190,OHIO
2315,817191,OHIO
2316,817192,OHIO
2317,828996,GULF OF MEXICO
2318,828997,Florida
2319,829008,Florida
2320,829235,Florida
2321,829263,Florida
2322,829266,Florida
2323,829269,GULF OF MEXICO
2329,829512,GULF OF MEXICO
2330,829513,Florida
2331,829514,GULF OF MEXICO
2332,829515,GULF OF MEXICO
2333,829517,GULF OF MEXICO
2334,829518,GULF OF MEXICO
2335,829521,GULF OF MEXICO
2336,832103,GULF OF MEXICO
2337,832104,GULF OF MEXICO
2338,814293,FLORIDA
2361,817193,OHIO
2363,803813,GULF OF MEXICO
2364,817195,OHIO
2365,817196,OHIO
2369,832105,FLORIDA
2370,832106,FLORIDA
2371,832390,GULF OF MEXICO
2372,832391,GULF OF MEXICO
2373,832392,GULF OF MEXICO
2374,832394,GULF OF MEXICO
2376,814294,FLORIDA
2380,808315,GULF OF MEXICO
2381,801335,OHIO
2399,803814,GULF OF MEXICO
2400,803815,GULF OF MEXICO
2401,803816,GULF OF MEXICO
2402,803817,Florida
2403,817197,OHIO
2404,817201,OHIO
2405,817202,OHIO
2406,817206,KENTUCKY
2407,817208,KENTUCKY
2408,817212,KENTUCKY
2409,817213,KENTUCKY
2410,817214,KENTUCKY
2411,817236,Ohio
2413,808313,GULF OF MEXICO
2415,817237,OHIO
2416,817239,OHIO
2434,803818,GULF OF MEXICO
2444,808399,ATLANTIC SOUTH
2447,817244,Ohio
2448,817245,OHIO
2449,817248,OHIO
2450,817251,Ohio
2451,817252,Ohio
2452,817253,Indiana
2453,817255,Ohio
2454,817256,OHIO
2455,817257,OHIO
2456,817258,OHIO
2459,795750,ATLANTIC SOUTH
2481,808242,FLORIDA
2486,811497,FLORIDA
2487,811498,FLORIDA
2488,811499,GULF OF MEXICO
2489,835173,TEXAS
2490,835176,TEXAS
2491,835177,TEXAS
2492,800882,OHIO
2493,795751,ATLANTIC SOUTH
2494,795752,Florida
2495,795753,Florida
2496,795754,Florida
2497,795755,Florida
2520,808243,Georgia
2534,811501,Florida
2535,808393,Florida
2536,817261,OHIO
2537,817262,OHIO
2538,817263,Ohio
2539,825639,OHIO
2540,829281,GULF OF MEXICO
2541,817259,OHIO
2542,817260,OHIO
2545,795756,ATLANTIC SOUTH
2546,795758,Florida
2547,795759,
2548,795917,ATLANTIC SOUTH
2555,829511,GULF OF MEXICO
2576,811496,FLORIDA
2577,811710,MARYLAND
2578,811711,MARYLAND
2579,808244,GEORGIA
2582,808394,ATLANTIC SOUTH
2589,801331,OHIO
2591,808316,GULF OF MEXICO
2595,798029,KENTUCKY
2596,798030,KENTUCKY
2618,811504,GULF OF MEXICO
2623,819300,ATLANTIC SOUTH
2624,801332,OHIO
2628,797941,INDIANA
2629,798031,KENTUCKY
2632,802220,IDAHO
2639,811712,MARYLAND
2644,808395,ATLANTIC SOUTH
2650,801334,OHIO
2651,798032,MISSOURI
2657,832395,GULF OF MEXICO
2666,808396,ATLANTIC SOUTH
2672,808240,FLORIDA
2676,819298,ATLANTIC SOUTH
2685,802185,CALIFORNIA
2686,802186,CALIFORNIA
2690,802190,CALIFORNIA
2691,802191,CALIFORNIA
2692,802192,CALIFORNIA
2693,802193,CALIFORNIA
2696,801384,NEW YORK
2697,801386,NEW YORK
2726,802195,CALIFORNIA
2727,802196,CALIFORNIA
2728,802199,CALIFORNIA
2729,802203,CALIFORNIA
2731,802496,ATLANTIC SOUTH
2732,802497,ATLANTIC SOUTH
2736,801387,NEW YORK
2737,801388,NEW YORK
2771,808954,Louisiana
2775,802498,Puerto Rico
2776,796693,GULF OF MEXICO
2787,801391,NEW YORK
2818,801392,NEW YORK
2819,801393,New York
2845,801394,NEW YORK
2846,801395,NEW YORK
2864,801396,NEW YORK
2865,801399,NEW YORK
2887,796119,HAWAII
2888,796120,HAWAII
2893,801660,MASSACHUSETTS
2894,802962,NEW YORK
2895,808402,FLORIDA
2907,808940,LOUISIANA
2920,802963,NEW YORK
2927,813809,TEXAS
2969,813811,TEXAS
2970,813812,TEXAS
3000,808941,LOUISIANA
3001,808942,LOUISIANA
3002,808943,LOUISIANA
3017,815578,LOUISIANA
3018,813808,TEXAS
3032,808944,LOUISIANA
3033,808946,LOUISIANA
3034,808947,LOUISIANA
3042,854043,NEW YORK
3053,813814,TEXAS
3054,813816,TEXAS
3074,799118,ARIZONA
3075,808948,LOUISIANA
3076,808949,LOUISIANA
3077,808950,LOUISIANA
3119,811713,MARYLAND
3120,811717,MARYLAND
3121,811719,DELAWARE
3123,808951,LOUISIANA
3124,808952,LOUISIANA
3125,808953,LOUISIANA
3126,854044,LAKE ERIE
3163,808955,LOUISIANA
3164,809787,ARKANSAS
3200,815577,LOUISIANA
3212,800785,CALIFORNIA
3213,800788,CALIFORNIA
3214,800796,CALIFORNIA
3216,802184,CALIFORNIA
3221,801383,NEW YORK
3254,808550,FLORIDA
3260,808403,Florida
3261,808404,Florida
3282,807739,Alabama
3283,807740,Alabama
3284,800493,OHIO
3285,807731,OHIO
3286,807732,OHIO
3287,807735,KENTUCKY
3294,808602,Florida
3296,810118,GEORGIA
3299,835178,TEXAS
3301,808611,ATLANTIC SOUTH
3302,808613,ATLANTIC SOUTH
3303,808614,ATLANTIC SOUTH
3317,795305,INDIANA
3318,795306,INDIANA
3319,795307,INDIANA
3320,795308,INDIANA
3333,808534,GEORGIA
3345,808548,FLORIDA
3346,807736,KENTUCKY
3351,808616,ATLANTIC SOUTH
3352,808617,ATLANTIC SOUTH
3353,808618,ATLANTIC SOUTH
3354,808619,ATLANTIC SOUTH
3355,808620,ATLANTIC SOUTH
3393,820136,TEXAS
3394,845908,OHIO
3395,845907,OHIO
3396,845909,OHIO
3397,845910,OHIO
3407,828966,ILLINOIS
3408,845915,INDIANA
3424,845912,OHIO
3425,845914,INDIANA
3426,828954,MISSOURI
3427,828955,MISSOURI
3428,828956,ILLINOIS
3429,828958,MISSOURI
3434,815579,Louisiana
3435,828960,Illinois
3436,828962,ILLINOIS
3438,815580,LOUISIANA
3440,828964,ILLINOIS
3460,819304,ATLANTIC SOUTH
3474,793714,CALIFORNIA
3486,815581,LOUISIANA
3494,793526,Nevada
3496,814567,Florida
3497,814350,RHODE ISLAND
3501,815583,LOUISIANA
3506,819314,Florida
3508,816595,LOUISIANA
3512,813819,LOUISIANA
3513,813821,LOUISIANA
3514,819315,ATLANTIC SOUTH
3515,822115,ATLANTIC SOUTH
3516,816382,LOUISIANA
3520,815575,LOUISIANA
3522,824439,Tennessee
3524,824451,Arkansas
3532,814295,Florida
3533,819303,ATLANTIC SOUTH
3536,793718,California
3537,793719,CALIFORNIA
3544,819301,ATLANTIC SOUTH
3545,812116,MISSISSIPPI
3547,824469,MISSOURI
3548,824479,Arkansas
3549,824481,Arkansas
3553,819302,ATLANTIC SOUTH
3563,814558,FLORIDA
3565,822358,FLORIDA
3568,808365,FLORIDA
3569,808364,FLORIDA
3570,808366,FLORIDA
3571,808367,Florida
3572,814354,RHODE ISLAND
3573,814355,RHODE ISLAND
3574,846380,OHIO
3576,816153,KENTUCKY
3579,819520,GEORGIA
3587,819483,ATLANTIC SOUTH
3588,819484,ATLANTIC SOUTH
3589,808329,GULF OF MEXICO
3590,808363,FLORIDA
3591,808361,Florida
3592,808369,FLORIDA
3593,808370,FLORIDA
3594,808372,FLORIDA
3595,816155,KENTUCKY
3596,819526,FLORIDA
3597,819542,FLORIDA
3599,827164,ATLANTIC SOUTH
3600,827165,ATLANTIC SOUTH
3601,827167,ATLANTIC SOUTH
3604,820516,FLORIDA
3607,801575,SOUTH CAROLINA
3617,819501,FLORIDA
3619,835894,IDAHO
3620,827301,MONTANA
3621,827302,MONTANA
3622,827303,MONTANA
3623,827304,MONTANA
3624,827305,Montana
3625,827306,MONTANA
3626,827307,MONTANA
3627,827308,MONTANA
3628,829440,MONTANA
3629,829441,MONTANA
3630,829442,MONTANA
3632,808289,ATLANTIC SOUTH
3633,845927,OHIO
3634,845928,OHIO
3635,845929,OHIO
3636,801576,SOUTH CAROLINA
3637,801577,GEORGIA
3641,808351,FLORIDA
3642,808352,FLORIDA
3643,808349,FLORIDA
3646,808287,ATLANTIC SOUTH
3647,846374,INDIANA
3648,846375,INDIANA
3649,846377,INDIANA
3659,819497,FLORIDA
3660,831559,MONTANA
3661,831560,MONTANA
3662,846379,OHIO
3663,814356,RHODE ISLAND
3664,812621,KENTUCKY
3665,846381,INDIANA
3666,846534,INDIANA
3667,846540,OHIO
3669,849193,INDIANA
3674,829445,MONTANA
3675,829446,MONTANA
3676,829455,MONTANA
3677,829465,MONTANA
3678,829466,MONTANA
3679,829467,MONTANA
3680,829470,WYOMING
3681,830441,MONTANA
3688,830442,Montana
3689,830443,Montana
3691,830444,MONTANA
3692,830445,MONTANA
3693,830446,MONTANA
3694,830447,MONTANA
3695,831494,MONTANA
3696,812625,KENTUCKY
3706,831535,MONTANA
3707,831536,MONTANA
3708,831542,MONTANA
3710,831553,MONTANA
3711,831554,MONTANA
3714,808355,FLORIDA
3715,808356,FLORIDA
3716,819505,GEORGIA
3723,829561,ATLANTIC SOUTH
3724,829562,ATLANTIC SOUTH
3725,829564,ATLANTIC SOUTH
3726,829566,ATLANTIC SOUTH
3727,829567,ATLANTIC SOUTH
3728,830395,ATLANTIC SOUTH
3729,830396,ATLANTIC SOUTH
3730,835893,IDAHO
3735,816147,KENTUCKY
3744,829538,ATLANTIC SOUTH
3745,829540,ATLANTIC SOUTH
3746,829541,ATLANTIC SOUTH
3747,829560,ATLANTIC SOUTH
3748,831499,MONTANA
3749,831501,MONTANA
3750,801574,SOUTH CAROLINA
3754,814351,RHODE ISLAND
3755,808360,Florida
3756,819502,Georgia
3757,808373,Florida
3758,819508,Florida
3759,819509,FLORIDA
3760,816150,KENTUCKY
3761,827851,MISSOURI
3762,827859,ILLINOIS
3763,828034,MISSOURI
3764,828035,MISSOURI
3768,843541,TEXAS
3769,844038,GULF OF MEXICO
3770,844071,Texas
3771,844077,TEXAS
3772,844093,Texas
3773,844110,Texas
3775,846378,Indiana
3781,814352,RHODE ISLAND
3782,819503,GEORGIA
3784,814353,RHODE ISLAND
3785,829537,Florida
3786,810517,Florida
3789,828036,Missouri
3790,828039,Illinois
3791,828040,MISSOURI
3792,828041,Illinois
3793,828042,Illinois
3794,828043,Illinois
3806,845916,Indiana
3807,845917,Indiana
3808,845918,Indiana
3819,831555,MONTANA
3820,831556,Montana
3821,831558,Montana
3822,802508,Florida
3824,819518,FLORIDA
3827,819519,ATLANTIC SOUTH
3836,819522,GEORGIA
3837,819523,FLORIDA
3838,819524,FLORIDA
3839,819525,FLORIDA
3844,831496,Montana
3845,831498,Montana
3851,819511,FLORIDA
3852,819513,FLORIDA
3853,810933,GULF OF MEXICO
3854,807855,ATLANTIC SOUTH
3855,816152,KENTUCKY
3856,856152,GULF OF MEXICO
3870,808317,Florida
3871,831531,MONTANA
3872,831532,MONTANA
3873,831533,MONTANA
3874,831534,MONTANA
3876,808318,GULF OF MEXICO
3887,808288,ATLANTIC SOUTH
3889,803018,GEORGIA
3899,808324,GULF OF MEXICO
3900,829405,Missouri
3901,829406,Illinois
3907,845920,MICHIGAN
3908,845921,MICHIGAN
3909,845922,MICHIGAN
3910,845923,Michigan
3911,845924,INDIANA
3912,845925,INDIANA
3916,802509,ATLANTIC SOUTH
3921,808286,ATLANTIC SOUTH
3936,808327,GULF OF MEXICO
3939,827482,MISSOURI
3940,827483,ILLINOIS
3941,827489,MISSOURI
3942,827490,MISSOURI
3943,827491,MISSOURI
3944,827492,MISSOURI
3945,827850,MISSOURI
3946,831502,Montana
3947,831503,Montana
3948,831504,MONTANA
3949,831505,Montana
3950,831507,MONTANA
3951,831508,Montana
3952,831509,MONTANA
3953,831523,MONTANA
3954,831528,MONTANA
3955,831529,MONTANA
3956,831530,MONTANA
3959,829443,Montana
3960,829444,MONTANA
3975,803181,ALABAMA
3976,803182,ALABAMA
3977,793708,FLORIDA
3983,793423,CALIFORNIA
4004,795422,MASSACHUSETTS
4034,797384,California
4036,797394,CALIFORNIA
4051,799999,HAWAII
4070,801385,New York
4093,801398,New York
4094,802961,New York
4101,793476,TEXAS
4102,793477,ARKANSAS
4117,795207,OHIO
4118,795206,OHIO
4125,836434,MONTANA
4126,836435,MONTANA
4131,832895,MONTANA
4132,832899,MONTANA
4217,803186,FLORIDA
4218,803187,FLORIDA
4219,803188,FLORIDA
4220,803189,Florida
4221,803190,FLORIDA
4222,803191,Florida
4223,803192,Florida
4224,803332,Florida
4225,803193,GEORGIA
4234,793976,CALIFORNIA
4266,795945,CALIFORNIA
4296,797914,ILLINOIS
4316,801404,VERMONT
4317,801611,VERMONT
4350,793478,Arkansas
4351,793481,LOUISIANA
4371,795208,Ohio
4372,795211,Ohio
4395,807693,Ohio
4396,807694,Ohio
4404,823113,Georgia
4405,800330,Kentucky
4406,801680,KENTUCKY
4407,801681,KENTUCKY
4408,801922,ILLINOIS
4412,831561,MONTANA
4413,831563,WYOMING
4420,800903,ATLANTIC NORTH
4421,800904,Virginia
4422,800905,
4423,793973,Texas
4424,793974,GULF OF MEXICO
4465,803194,GEORGIA
4466,803195,ALABAMA
4467,803196,ALABAMA
4468,803198,Florida
4469,803199,FLORIDA
4470,803200,FLORIDA
4471,803201,Florida
4472,803202,Florida
4473,803203,Florida
4507,792176,FLORIDA
4508,795471,FLORIDA
4509,795946,CALIFORNIA
4510,795947,CALIFORNIA
4511,796049,CALIFORNIA
4512,796413,CALIFORNIA
4526,799435,HAWAII
4534,797402,CALIFORNIA
4549,800003,Hawaii
4550,800004,HAWAII
4563,801616,VERMONT
4564,801626,VERMONT
4565,801628,VERMONT
4566,801481,VIRGINIA
4590,822753,GEORGIA
4591,822754,GEORGIA
4597,801389,MISSISSIPPI
4598,801390,MISSISSIPPI
4608,803778,ALABAMA
4609,803295,ALABAMA
4622,795212,OHIO
4648,807695,OHIO
4649,807696,OHIO
4656,804959,CALIFORNIA
4657,804960,CALIFORNIA
4659,801946,KENTUCKY
4660,801947,Kentucky
4661,802913,ILLINOIS
4662,831564,WYOMING
4696,805675,NEBRASKA
4697,805676,NEBRASKA
4714,803204,FLORIDA
4715,803205,FLORIDA
4716,803206,FLORIDA
4717,803207,GEORGIA
4718,794593,GULF OF MEXICO
4719,794598,GULF OF MEXICO
4720,794600,GULF OF MEXICO
4721,794601,GULF OF MEXICO
4722,794618,GULF OF MEXICO
4723,793383,CALIFORNIA
4724,793384,CALIFORNIA
4751,795749,FLORIDA
4752,795579,Florida
4753,795580,ATLANTIC SOUTH
4754,795581,ATLANTIC SOUTH
4755,796050,CALIFORNIA
4756,796051,CALIFORNIA
4757,796052,CALIFORNIA
4758,796053,CALIFORNIA
4802,801652,VERMONT
4808,822516,FLORIDA
4809,822517,FLORIDA
4810,822748,GEORGIA
4811,822749,GEORGIA
4812,822750,GEORGIA
4813,822751,GEORGIA
4814,822752,GEORGIA
4835,822758,ATLANTIC SOUTH
4836,822759,ATLANTIC SOUTH
4837,822760,ATLANTIC SOUTH
4838,822761,ATLANTIC SOUTH
4839,822762,ATLANTIC SOUTH
4840,823109,Florida
4844,801381,MISSISSIPPI
4845,801382,MISSISSIPPI
4846,801397,LOUISIANA
4853,803694,NEW HAMPSHIRE
4854,803686,NEW HAMPSHIRE
4864,802444,MISSISSIPPI
4878,795213,OHIO
4879,795217,OHIO
4880,795202,PENNSYLVANIA
4901,804961,CALIFORNIA
4902,804962,CALIFORNIA
4903,804963,CALIFORNIA
4904,804964,California
4908,793447,Texas
4910,802925,Kentucky
4911,802931,Kentucky
4912,802933,KENTUCKY
4913,802934,KENTUCKY
4948,803243,ALABAMA
4949,803296,ALABAMA
4951,792248,LOUISIANA
4967,794621,GULF OF MEXICO
4968,794624,GULF OF MEXICO
4969,794625,GULF OF MEXICO
4970,794639,GULF OF MEXICO
4971,794642,GULF OF MEXICO
4972,794645,GULF OF MEXICO
4973,794590,GULF OF MEXICO
4974,794592,Florida
4975,794595,Florida
4976,793385,CALIFORNIA
4977,793386,CALIFORNIA
5002,795582,ATLANTIC SOUTH
5003,795583,ATLANTIC SOUTH
5004,795584,ATLANTIC SOUTH
5005,795585,ATLANTIC SOUTH
5006,796054,CALIFORNIA
5007,796055,California
5008,796056,CALIFORNIA
5017,796762,MISSOURI
5018,796931,MISSOURI
5019,796932,MISSOURI
5020,796933,MISSOURI
5079,802755,VIRGINIA
5080,802756,VIRGINIA
5081,802771,VIRGINIA
5082,802772,VIRGINIA
5095,803689,NEW HAMPSHIRE
5096,803697,NEW HAMPSHIRE
5104,802457,MISSISSIPPI
5105,802935,MISSISSIPPI
5112,804177,CALIFORNIA
5147,793443,GULF OF MEXICO
5148,793445,Texas
5149,793446,GULF OF MEXICO
5150,805063,CALIFORNIA
5151,805065,CALIFORNIA
5152,805049,CALIFORNIA
5153,805050,CALIFORNIA
5154,805051,CALIFORNIA
5155,802936,KENTUCKY
5156,802939,Kentucky
5157,803152,ILLINOIS
5202,792249,LOUISIANA
5203,792250,LOUISIANA
5227,793387,CALIFORNIA
5228,793388,CALIFORNIA
5232,831589,WYOMING
5238,836418,MONTANA
5239,836419,MONTANA
5255,795654,ATLANTIC NORTH
5265,796057,CALIFORNIA
5266,796058,CALIFORNIA
5267,796059,California
5268,796060,CALIFORNIA
5277,796934,MISSOURI
5278,796935,Missouri
5279,796936,MISSOURI
5280,796937,MISSOURI
5284,800000,HAWAII
5285,800001,HAWAII
5286,800002,HAWAII
5292,797298,Arizona
5349,795203,Ohio
5399,805052,California
5400,805053,CALIFORNIA
5401,805054,California
5402,805055,CALIFORNIA
5403,805056,CALIFORNIA
5404,805057,CALIFORNIA
5405,805058,CALIFORNIA
5406,805059,CALIFORNIA
5408,803153,Illinois
5409,803177,ILLINOIS
5410,803179,ILLINOIS
5456,792251,LOUISIANA
5476,793389,California
5477,793390,California
5500,793441,OHIO
5510,796061,CALIFORNIA
5511,796062,CALIFORNIA
5512,796063,CALIFORNIA
5513,796064,CALIFORNIA
5519,796938,MISSOURI
5520,796939,MISSOURI
5521,796940,MISSOURI
5522,796941,MISSOURI
5523,796942,MISSOURI
5527,800007,HAWAII
5528,800009,HAWAII
5529,800011,HAWAII
5615,795219,OHIO
5616,807685,OHIO
5635,802646,ILLINOIS
5640,805060,CALIFORNIA
5641,805062,CALIFORNIA
5644,792466,LOUISIANA
5645,793448,TEXAS
5647,822507,FLORIDA
5648,822509,FLORIDA
5650,822510,FLORIDA
5651,822512,FLORIDA
5652,803180,Missouri
5730,794907,California
5749,796065,CALIFORNIA
5750,796095,CALIFORNIA
5751,796096,CALIFORNIA
5752,796251,CALIFORNIA
5757,796943,MISSOURI
5758,796944,MISSOURI
5759,796945,MISSOURI
5760,796946,MISSOURI
5761,796947,MISSOURI
5778,797907,ILLINOIS
5779,797908,ILLINOIS
5780,797911,ILLINOIS
5781,797913,ILLINOIS
5803,817277,KENTUCKY
5827,801407,LOUISIANA
5828,801686,LOUISIANA
5929,794669,FLORIDA
5930,794670,FLORIDA
5931,794930,FLORIDA
5932,794932,FLORIDA
5933,794933,FLORIDA
5958,795205,OHIO
5959,794461,OHIO
5960,794466,OHIO
5961,794471,OHIO
5967,796252,CALIFORNIA
5968,796253,CALIFORNIA
5969,796254,CALIFORNIA
5975,796948,Missouri
5976,796949,MISSOURI
5993,797916,ILLINOIS
5994,797935,ILLINOIS
5995,797938,ILLINOIS
5996,797950,ILLINOIS
5997,797951,ILLINOIS
6012,823577,FLORIDA
6013,823578,FLORIDA
6014,823579,FLORIDA
6055,801682,MISSISSIPPI
6056,801683,MISSISSIPPI
6057,801689,MISSISSIPPI
6058,801690,MISSISSIPPI
6059,801691,MISSISSIPPI
6101,831565,WYOMING
6102,831566,WYOMING
6103,831570,MONTANA
6104,831571,WYOMING
6105,831572,WYOMING
6123,829407,ILLINOIS
6141,792469,LOUISIANA
6142,792683,LOUISIANA
6143,792688,LOUISIANA
6156,793449,Alabama
6166,792697,TEXAS
6185,793397,CALIFORNIA
6198,795209,OHIO
6199,823116,GEORGIA
6200,823344,ATLANTIC SOUTH
6201,795214,OHIO
6202,795215,OHIO
6203,795216,OHIO
6204,794483,Ohio
6205,793391,CALIFORNIA
6210,796256,CALIFORNIA
6211,796257,CALIFORNIA
6212,796258,CALIFORNIA
6231,797541,CALIFORNIA
6232,797542,CALIFORNIA
6237,797952,ILLINOIS
6238,797953,Kentucky
6239,797954,Kentucky
6240,797955,Kentucky
6241,797956,Illinois
6242,797957,Illinois
6256,802225,IDAHO
6285,801694,MISSISSIPPI
6287,802453,MISSISSIPPI
6288,802454,MISSISSIPPI
6289,802455,MISSISSIPPI
6327,823110,ATLANTIC SOUTH
6328,823111,ATLANTIC SOUTH
6329,823112,GEORGIA
6342,803245,ALABAMA
6343,806970,LAKE SUPERIOR
6344,806971,LAKE SUPERIOR
6375,805292,ALABAMA
6376,805293,ALABAMA
6377,805294,ALABAMA
6378,805295,ALABAMA
6379,805296,ALABAMA
6380,805297,ALABAMA
6385,792698,TEXAS
6386,793017,TEXAS
6404,793398,CALIFORNIA
6417,817272,KENTUCKY
6418,795218,OHIO
6419,817273,KENTUCKY
6421,793399,CALIFORNIA
6422,795757,ATLANTIC SOUTH
6428,796259,CALIFORNIA
6430,796261,CALIFORNIA
6431,796262,CALIFORNIA
6451,797346,CALIFORNIA
6452,797348,CALIFORNIA
6457,797958,ILLINOIS
6458,797959,Illinois
6459,797960,INDIANA
6460,797961,INDIANA
6461,797962,INDIANA
6462,797963,INDIANA
6476,802377,WEST VIRGINIA
6477,802382,WEST VIRGINIA
6478,802408,WEST VIRGINIA
6506,802458,MISSISSIPPI
6507,802459,MISSISSIPPI
6508,802460,MISSISSIPPI
6509,802456,MISSISSIPPI
6510,802461,MISSISSIPPI
6534,822755,GEORGIA
6535,822756,ATLANTIC SOUTH
6536,822757,ATLANTIC SOUTH
6571,806969,LAKE SUPERIOR
6573,815693,COLORADO
6574,815694,COLORADO
6592,801361,CONNECTICUT
6605,803333,ALABAMA
6606,803792,ALABAMA
6607,803799,MISSISSIPPI
6608,804115,GULF OF MEXICO
6609,804116,GULF OF MEXICO
6610,804117,ALABAMA
6611,804118,ALABAMA
6612,804119,ALABAMA
6613,804120,ALABAMA
6614,804121,MISSISSIPPI
6620,793018,TEXAS
6649,794542,GULF OF MEXICO
6662,795302,INDIANA
6663,795303,INDIANA
6664,795304,INDIANA
6665,795310,OHIO
6673,796263,CALIFORNIA
6675,796265,CALIFORNIA
6694,797349,CALIFORNIA
6695,797350,CALIFORNIA
6696,797351,CALIFORNIA
6697,797352,California
6699,797437,CALIFORNIA
6702,797964,INDIANA
6703,797965,INDIANA
6723,801614,VERMONT
6724,801630,VERMONT
6742,802365,WEST VIRGINIA
6753,802445,MISSISSIPPI
6754,802462,MISSISSIPPI
6755,802926,MISSISSIPPI
6756,802446,MISSISSIPPI
6779,823575,FLORIDA
6780,823576,FLORIDA
6781,823580,GEORGIA
6782,823581,GEORGIA
6803,824662,CALIFORNIA
6804,817270,KENTUCKY
6805,817271,KENTUCKY
6818,819097,FLORIDA
6819,819098,Florida
6820,819101,Florida
6821,808292,ATLANTIC SOUTH
6822,823114,FLORIDA
6823,823115,GEORGIA
6826,805103,ILLINOIS
6936,797353,CALIFORNIA
6937,797354,CALIFORNIA
6938,797355,CALIFORNIA
6939,797356,CALIFORNIA
6943,797444,CALIFORNIA
6954,795472,FLORIDA
6964,801651,VERMONT
6988,803197,ALABAMA
6989,803208,CONNECTICUT
6990,803209,CONNECTICUT
6992,802463,MISSISSIPPI
6993,802930,MISSISSIPPI
6994,802932,MISSISSIPPI
6995,802937,MISSISSIPPI
6996,802448,Mississippi
7002,802959,Mississippi
7003,802960,Mississippi
7004,802957,MISSISSIPPI
7056,795730,INDIANA
7058,799425,HAWAII
7061,805299,OKLAHOMA
7062,805302,OKLAHOMA
7063,805303,OKLAHOMA
7068,801108,WEST VIRGINIA
7168,796276,California
7184,797357,CALIFORNIA
7185,797364,CALIFORNIA
7186,797366,CALIFORNIA
7187,797367,CALIFORNIA
7188,797445,CALIFORNIA
7191,797448,CALIFORNIA
7235,803244,ALABAMA
7237,802942,MISSISSIPPI
7238,802944,MISSISSIPPI
7239,802947,MISSISSIPPI
7240,802950,MISSISSIPPI
7241,802953,MISSISSIPPI
7242,802952,MISSISSIPPI
7243,802956,MISSISSIPPI
7244,801684,MISSISSIPPI
7252,801653,VERMONT
7281,804698,ATLANTIC SOUTH
7282,804697,GULF OF MEXICO
7283,804700,ATLANTIC SOUTH
7285,823345,ATLANTIC SOUTH
7320,793475,Oregon
7333,793645,KENTUCKY
7334,793648,KENTUCKY
7335,793652,KENTUCKY
7362,793559,GULF OF MEXICO
7363,794931,FLORIDA
7370,792203,COLORADO
7371,792207,COLORADO
7372,792208,COLORADO
7402,797369,CALIFORNIA
7403,797370,CALIFORNIA
7404,797372,CALIFORNIA
7405,797377,CALIFORNIA
7406,797452,CALIFORNIA
7408,797459,CALIFORNIA
7409,797465,CALIFORNIA
7429,800737,PENNSYLVANIA
7430,800792,CALIFORNIA
7437,796692,TEXAS
7438,795204,OHIO
7452,800731,Pennsylvania
7453,800732,PENNSYLVANIA
7463,803261,ALABAMA
7466,802951,MISSISSIPPI
7467,802954,MISSISSIPPI
7485,801401,NEW YORK
7515,820768,FLORIDA
7517,822504,FLORIDA
7518,822505,FLORIDA
7519,822506,FLORIDA
7520,819102,FLORIDA
7521,819103,FLORIDA
7522,819104,FLORIDA
7523,819105,FLORIDA
7553,792157,ATLANTIC SOUTH
7554,792170,ATLANTIC SOUTH
7566,793482,OREGON
7567,792028,CALIFORNIA
7638,797378,CALIFORNIA
7639,797380,CALIFORNIA
7640,797382,CALIFORNIA
7641,797383,California
7671,801380,NEW YORK
7687,800733,PENNSYLVANIA
7688,800734,PENNSYLVANIA
7689,800735,PENNSYLVANIA
7690,800736,PENNSYLVANIA
7700,803407,MISSISSIPPI
7701,803736,MISSISSIPPI
7702,803737,MISSISSIPPI
7703,803738,MISSISSIPPI
7711,792678,TEXAS
7721,801402,NEW YORK
7744,822513,FLORIDA
7745,822514,FLORIDA
7746,822515,FLORIDA
7759,819107,FLORIDA
7760,819108,FLORIDA
7761,819106,FLORIDA
7762,819109,FLORIDA
7764,819112,ATLANTIC SOUTH
7783,804701,ATLANTIC SOUTH
7797,792173,ATLANTIC SOUTH
7804,800707,CALIFORNIA
7805,800708,CALIFORNIA
7806,800709,CALIFORNIA
7807,800876,CALIFORNIA
7808,800877,CALIFORNIA
7810,801013,CALIFORNIA
7811,801014,CALIFORNIA
7812,801015,CALIFORNIA
7814,802014,CALIFORNIA
7816,802413,CALIFORNIA
7817,802415,CALIFORNIA
7818,802416,CALIFORNIA
7819,802417,CALIFORNIA
7820,802828,CALIFORNIA
7822,802832,CALIFORNIA
7823,802838,CALIFORNIA
7824,802839,CALIFORNIA
7827,856507,TEXAS
7840,861407,TEXAS
7841,861409,TEXAS
7845,862513,MARYLAND
7848,862516,MARYLAND
7849,862517,MARYLAND
7852,855660,Iowa
7857,853893,New York
7858,853894,New York
7859,835377,South Dakota
7860,835383,SOUTH DAKOTA
7861,835387,SOUTH DAKOTA
7862,835389,SOUTH DAKOTA
