,EVENT_ID,COUNTY
4589,721711,ASHLAND
4590,722293,CRAWFORD
4591,722294,LUCAS
4592,722295,LUCAS
4593,722296,LUCAS
4594,722297,RICHLAND
4595,722861,RICHLAND
4596,675315,FRESNO
4597,675314,FRESNO
4647,668574,KENDALL
4648,668575,BLANCO
4654,675244,SANTA CLARA
4655,675245,SONOMA
4656,675248,NAPA
4657,675249,SONOMA
4658,675250,CONTRA COSTA
4672,721694,Lake
4673,721696,Lake
4674,721697,Ashtabula
4675,721698,LUCAS
4676,721699,LUCAS
4677,673009,LOWNDES
4678,673043,RANDOLPH
4697,675435,MONTGOMERY
4707,676277,JEFFERSON
4708,676278,HINDS
4709,676279,MADISON
4710,676280,RANKIN
4714,690565,HOLMES
4719,670710,MUHLENBERG
4720,670718,UNION
4721,670731,WARRICK
4722,670738,POSEY
4723,670745,POSEY
4724,690598,YAZOO
4748,720689,RAWLINS
4749,720690,RAWLINS
4750,720694,DUNDY
4810,668140,MODOC
4811,668141,SISKIYOU
4813,668219,CURRY
4824,675251,MONTEREY
4828,677734,TULARE
4829,677740,TULARE
4830,677745,TULARE
4831,677752,TULARE
4832,677760,KERN
4834,721700,CRAWFORD
4835,721701,WAYNE
4836,721704,LUCAS
4837,673358,LEON
4838,673359,LEON
4839,673360,LEON
4840,673361,LEON
4841,673362,LEON
4842,673364,WALTON
4843,673365,GADSDEN
4844,673366,GADSDEN
4874,676281,SCOTT
4875,676282,LAMAR
4876,676283,FORREST
4877,676284,SCOTT
4880,688604,TARRANT
4884,690570,HOLMES
4885,725331,COMANCHE
4886,725332,KIOWA
4887,725333,CADDO
4926,675296,TULARE
4928,675371,MADERA
4929,675319,MADERA
4930,675326,FRESNO
4931,675430,SANTA CLARA
4932,675431,SANTA CRUZ
4933,675432,MARIN
4935,677541,ELMORE
4949,668151,CRAWFORD
4959,707932,UNION
4962,707916,LINCOLN
4964,708327,GILA
4965,708548,YAVAPAI
4966,715726,YAVAPAI
4967,715771,NAVAJO
4976,669487,RIPLEY
4977,669488,RIPLEY
4990,675408,KERN
4991,675409,KERN
5005,720682,HITCHCOCK
5006,720683,HITCHCOCK
5007,720684,DUNDY
5008,720685,DUNDY
5010,675341,TULARE
5011,675343,FRESNO
5020,720502,MAYAGUEZ
5021,720511,CAROLINA
5022,720516,CAROLINA
5023,722741,MANISTEE
5024,722742,ROSCOMMON
5025,722743,MANISTEE
5026,722744,Chippewa
5027,722745,ANTRIM
5028,722746,ROSCOMMON
5029,722747,OGEMAW
5031,719582,CHEYENNE
5032,719583,CHEYENNE
5033,719584,CHEYENNE
5034,719588,SHERMAN
5035,719852,DUNDY
5036,720681,HITCHCOCK
5051,683179,FRANKLIN
5052,683180,FRANKLIN
5055,689077,ATLANTIC
5056,689212,ATLANTIC
5057,689213,CAPE MAY
5058,689214,CAPE MAY
5059,689215,CAPE MAY
5061,689223,CUMBERLAND
5069,676618,COLUSA
5070,676619,STANISLAUS
5072,718917,ST. JOHN
5073,718918,ST. JOHN
5074,718919,HORMIGUEROS
5076,689224,CUMBERLAND
5077,689225,SUSSEX
5085,681834,TULARE
5086,676623,EL DORADO
5087,676622,NEVADA
5093,683181,FRANKLIN
5094,678299,MONTGOMERY
5095,678300,MONTGOMERY
5099,683176,ST. LAWRENCE
5111,673890,MARIPOSA
5112,673892,KERN
5113,673891,KERN
5114,673896,KERN
5116,676625,LAKE
5117,676629,SACRAMENTO
5126,685826,QUAY
5129,675364,MARIPOSA
5130,681833,TULARE
5134,675342,MERCED
5135,675344,MARIPOSA
5138,675345,TULARE
5139,675347,FRESNO
5140,675348,KERN
5141,674026,CLARKE
5142,685434,CECIL
5143,685435,TALBOT
5150,675346,FRESNO
5151,674027,MOBILE
5152,675446,BALDWIN
5153,675454,CLARKE
5154,675483,MONROE
5168,678113,SUSSEX
5169,678116,NEW CASTLE
5170,678117,NEW CASTLE
5171,704875,Ozaukee
5172,708557,JEFFERSON
5175,675075,Chambers
5176,675076,Galveston
5183,675349,KERN
5184,675351,FRESNO
5185,675352,KERN
5186,675489,CRENSHAW
5187,675502,WASHINGTON
5192,675350,KERN
5193,675543,BALDWIN
5194,675839,MOBILE
5195,675840,MONROE
5196,676132,MOBILE
5202,675252,SAN MATEO
5203,675299,KERN
5208,674023,GREENE
5209,674024,CLARKE
5210,674025,CLARKE
5211,675353,FRESNO
5212,675362,MERCED
5213,675361,FRESNO
5214,675363,MADERA
5215,675433,SAN FRANCISCO
5216,675434,SONOMA
5217,675436,SANTA CRUZ
5218,675440,SANTA CRUZ
5219,675441,SANTA CLARA
5224,676617,AMADOR
5228,674963,PLUMAS
5230,678118,NEW CASTLE
5231,678177,MONMOUTH
5232,678178,GLOUCESTER
5233,678179,HUNTERDON
5234,678180,HUNTERDON
5236,677961,KINGS
5237,677480,BUTTE
5238,674212,EL DORADO
5239,685988,GUADALUPE
5240,675339,FRESNO
5241,676624,EL DORADO
5242,675329,FRESNO
5243,685991,CHAVES
5244,675331,MADERA
5245,675444,SAN MATEO
5247,682539,SONOMA
5248,682541,SONOMA
5250,685978,HARDING
5251,685980,SAN MIGUEL
5258,675340,MADERA
5259,682546,SANTA CRUZ
5261,683178,FRANKLIN
5262,683177,FRANKLIN
5263,675334,TULARE
5266,675442,SANTA CRUZ
5267,675443,NAPA
5268,682542,SONOMA
5272,675338,TULARE
5273,675336,FRESNO
5278,682548,SONOMA
5279,682549,SANTA CLARA
5280,682551,SAN BENITO
5292,673652,SANTA ROSA
5293,673659,SANTA ROSA
5294,671860,NAPA
5296,718211,YAVAPAI
5297,718222,YAVAPAI
5312,671880,SANTA CRUZ
5313,671882,SANTA CRUZ
5316,676626,PLACER
5336,665646,SACRAMENTO
5337,665653,NEVADA
5339,685820,DE BACA
5342,673916,KERN
5343,673954,KERN
5344,673957,KERN
5345,673975,KERN
5346,674966,PLUMAS
5352,676641,PLACER
5353,676643,EL DORADO
5354,676644,YUBA
5355,676612,NEVADA
5356,675377,MARIPOSA
5361,671885,SANTA CRUZ
5362,671887,SONOMA
5363,671891,MONTEREY
5366,708204,Ashtabula
5367,708205,CRAWFORD
5368,681114,ELK
5371,681116,ELK
5372,686002,GUADALUPE
5374,681812,KERN
5375,676653,EL DORADO
5376,721591,LINCOLN
5377,721592,PIKE
5378,682448,SONOMA
5379,682458,MONTEREY
5380,721596,ST. LOUIS
5386,682459,SANTA CLARA
5387,683580,SONOMA
5388,683598,SANTA CLARA
5398,676654,EL DORADO
5399,676655,PLACER
5407,683183,CLINTON
5408,683184,ESSEX
5418,675306,TULARE
5421,720615,MARION
5422,720621,MONTGOMERY
5423,720624,ST. FRANCOIS
5424,720627,IRON
5425,720631,ST. CLAIR
5426,721583,ST. LOUIS
5427,721584,ST. LOUIS (C)
5428,721585,BOONE
5429,673452,LOWNDES
5430,673453,BROOKS
5431,673454,COLQUITT
5432,673455,COOK
5434,685607,SAN JUAN
5435,708206,ASHLAND
5436,708207,CRAWFORD
5437,708209,WOOD
5438,708210,WOOD
5439,708213,Lucas
5440,675333,MADERA
5441,665647,BUTTE
5442,674297,PLACER
5447,685996,GUADALUPE
5448,685997,GUADALUPE
5449,673450,LOWNDES
5450,673451,LOWNDES
5454,676879,CULLMAN
5459,685611,COLFAX
5460,685778,CHAVES
5461,685818,DE BACA
5464,683182,FRANKLIN
5465,681990,Harris
5466,674965,BUTTE
5467,673993,KERN
5470,675311,TULARE
5476,673904,KERN
5478,675375,MARIPOSA
5480,676648,PLUMAS
5484,671861,SAN FRANCISCO
5485,674961,EL DORADO
5486,674962,EL DORADO
5487,673905,KERN
5488,673907,KERN
5489,673909,KERN
5490,676638,PLUMAS
5491,676651,EL DORADO
5492,676652,PLACER
5493,671862,SANTA CLARA
5494,671863,SONOMA
5495,671864,ALAMEDA
5496,671865,NAPA
5497,671866,SANTA CRUZ
5509,676631,BUTTE
5510,676639,EL DORADO
5520,686294,TRANSYLVANIA
5521,689575,IREDELL
5522,689913,BURKE
5540,705007,LEA
5541,721607,CLINTON
5542,721608,BOND
5543,721609,MARION
5544,721610,FAYETTE
5545,721611,GREENE
5546,721613,JEFFERSON
5547,722430,COOK
5548,722553,LAKE
5549,722554,JASPER
5566,673564,RIPLEY
5570,673155,MEIGS
5571,673901,PERRY
5572,673902,ATHENS
5579,681775,Marquette
5580,681882,Marquette
5581,681883,Marquette
5587,705364,MITCHELL
5590,675881,BOONE
5591,695396,BERKELEY
5592,695671,HOWARD
5593,695672,FREDERICK
5594,695673,FREDERICK
5602,677226,ROOSEVELT
5610,678461,MEIGS
5611,678306,ATHENS
5612,673194,KANAWHA
5613,673195,KANAWHA
5614,673199,BOONE
5615,673200,BOONE
5628,677050,NEVADA
5637,665645,SACRAMENTO
5639,676988,PLACER
5640,676628,PLUMAS
5643,682178,MENDOCINO
5647,675836,PERRY
5648,675837,WAYNE
5652,676849,HALIFAX
5653,676882,CHARLOTTE
5656,676158,BUTLER
5657,676090,PIKE
5692,710650,ATCHISON
5694,725362,NOBLE
5695,725363,CANADIAN
5696,725364,CANADIAN
5697,725365,CANADIAN
5698,725377,TILLMAN
5700,675885,CAMPBELL
5701,675887,HAMILTON
5713,679045,BARTON
5714,679046,BARTON
5715,679047,GREENE
5716,679048,JASPER
5717,679051,JASPER
5718,679052,GREENE
5719,679053,JASPER
5720,679054,SHANNON
5721,679055,JASPER
5722,680164,WINN
5723,680165,OUACHITA
5724,687239,LA CROSSE
5725,687258,JUNEAU
5738,717848,SANDOVAL
5739,686798,EDGAR
5740,717849,SANDOVAL
5741,686804,MARSHALL
5743,687972,JEFFERSON
5744,687977,LAFAYETTE
5745,687978,ST. MARTIN
5746,689054,CHATHAM
5747,689056,RANDOLPH
5748,689823,HUMBOLDT
5749,689824,HUMBOLDT
5752,683797,CARTER
5753,683798,SEMINOLE
5754,683799,PONTOTOC
5755,683800,CARTER
5756,683801,PONTOTOC
5757,683802,CARTER
5758,683803,PONTOTOC
5759,683804,MURRAY
5760,683805,MURRAY
5761,683806,GARVIN
5762,684012,DENTON
5763,684013,DENTON
5764,684014,COLLIN
5765,684015,DENTON
5766,684016,COLLIN
5767,684017,COLLIN
5768,684018,DENTON
5769,684019,DENTON
5770,684021,COLLIN
5776,683198,OCONEE
5777,683203,PICKENS
5778,683206,PICKENS
5779,683221,SPARTANBURG
5780,683222,SPARTANBURG
5782,689928,HENDERSON
5783,689914,CLEVELAND
5785,689965,YORK
5786,689968,CHESTER
5796,678744,HAWAII
5824,673572,OHIO
5825,673570,RIPLEY
5826,673666,DEARBORN
5827,673668,DEARBORN
5831,673157,MEIGS
5832,673159,LAWRENCE
5833,673908,MEIGS
5834,673910,GALLIA
5848,694508,JACKSON
5849,694509,JACKSON
5850,694510,JACKSON
5851,694511,TILLMAN
5852,694512,TILLMAN
5853,694513,TILLMAN
5855,675897,MASON
5857,694518,WILBARGER
5858,694519,HARDEMAN
5859,694520,KINGFISHER
5867,677228,CURRY
5868,677229,CURRY
5875,674016,WABAUNSEE
5876,673197,KANAWHA
5877,673201,MINGO
5878,683502,ROOSEVELT
5879,683904,TRIGG
5880,683905,CALLOWAY
5881,683917,CARTER
5882,683919,CARTER
5883,673221,BRAXTON
5884,673225,MCDOWELL
5904,675908,YOLO
5906,677381,YOLO
5908,677949,CATTARAUGUS
5909,694540,KAY
5910,694541,NOBLE
5916,676889,HALIFAX
5920,676100,BARBOUR
5923,676493,HUMBOLDT
5924,676508,HUMBOLDT
5949,725378,COMANCHE
5950,725390,POTTAWATOMIE
5951,708816,PUTNAM
5952,709040,LEAVENWORTH
5954,709043,JOHNSON
5955,709044,LEAVENWORTH
5956,709045,ATCHISON
5957,675892,CLINTON
5958,675893,CLINTON
5965,684364,GALLATIN
5969,679056,GREENE
5970,679057,WEBSTER
5971,679058,JASPER
5972,679059,SHANNON
5973,679063,WEBSTER
5974,679064,WEBSTER
5975,679065,GREENE
5976,679066,JASPER
5977,680166,OUACHITA
5978,680167,OUACHITA
5998,687980,ST. MARTIN
5999,688019,CAMERON
6000,688020,JEFFERSON DAVIS
6001,688021,ACADIA
6002,688022,JEFFERSON DAVIS
6003,688023,ACADIA
6004,688024,LAFAYETTE
6005,688025,LAFAYETTE
6006,689041,
6007,689044,Cameron
6008,689046,ST. LANDRY
6016,683807,GRANT
6017,683808,PONTOTOC
6018,683809,PONTOTOC
6019,683810,LOVE
6020,683811,GARVIN
6021,683812,GRANT
6022,683813,PONTOTOC
6023,683814,HUGHES
6024,683815,GARVIN
6025,683816,SEMINOLE
6026,684274,BOSQUE
6027,684275,BOSQUE
6028,684276,BOSQUE
6029,684277,HILL
6030,684278,HILL
6031,684280,HILL
6032,684297,COLLIN
6033,684298,DENTON
6049,693641,HALL
6050,693642,LYNN
6056,680676,LINCOLN
6073,673574,SWITZERLAND
6077,673141,GREENUP
6078,673148,LAWRENCE
6079,673150,LAWRENCE
6080,673709,VINTON
6081,673878,PERRY
6082,673911,LAWRENCE
6083,673903,WASHINGTON
6096,694580,BECKHAM
6097,694581,BECKHAM
6098,694582,BECKHAM
6099,694584,BECKHAM
6100,694585,CADDO
6101,694586,KIOWA
6102,694527,LOGAN
6104,676055,BRACKEN
6105,710364,BERNALILLO
6119,673132,GREENUP
6120,673714,GREENUP
6121,673881,VINTON
6122,673238,BARBOUR
6123,673239,RANDOLPH
6124,673702,POCAHONTAS
6125,673703,KANAWHA
6126,673913,TYLER
6128,678629,KAUAI
6151,695406,LONOKE
6152,695409,PRAIRIE
6163,695418,WHITE
6164,695711,WHITE
6165,695715,LONOKE
6171,675754,SAN FRANCISCO
6172,676616,PLACER
6175,709041,LEAVENWORTH
6176,709042,LEAVENWORTH
6177,676141,CLARKE
6178,676056,MARENGO
6183,676507,HUMBOLDT
6184,676506,MENDOCINO
6211,693638,CHILDRESS
6212,693636,LYNN
6213,673852,SONOMA
6214,683610,MONTEREY
6217,709078,JOHNSON
6218,709079,JOHNSON
6219,709081,JOHNSON
6224,674105,CLERMONT
6225,675895,CLERMONT
6226,675896,BRACKEN
6236,679067,JASPER
6237,679068,JASPER
6238,679070,BARRY
6239,679071,JASPER
6240,679072,BARRY
6241,679073,TANEY
6242,679074,NEWTON
6243,679075,TANEY
6244,679076,NEWTON
6245,680168,OUACHITA
6246,680171,OUACHITA
6266,689050,JEFFERSON DAVIS
6267,683376,WOOD
6268,683382,WAUSHARA
6273,689861,Humboldt
6277,689081,BANNOCK
6278,689082,BEAR LAKE
6279,683817,SEMINOLE
6280,683818,HUGHES
6281,683819,MARSHALL
6282,684899,JACKSON
6283,684901,CADDO
6284,684902,CADDO
6285,684903,CADDO
6286,684904,CADDO
6287,684905,CANADIAN
6288,684299,COLLIN
6289,684300,COLLIN
6290,684306,DENTON
6291,684311,COLLIN
6292,684320,DENTON
6293,684323,FANNIN
6294,684327,FANNIN
6295,684328,FANNIN
6296,684329,MILLS
6297,690141,Keweenaw
6298,690379,Alger
6299,690380,Alger
6300,690386,Marquette
6301,690388,Marquette
6302,690390,Marquette
6307,683237,LAURENS
6314,689401,KIT CARSON
6315,689402,KIT CARSON
6340,694528,LOGAN
6341,694529,LOGAN
6342,694530,LOGAN
6343,694531,LOGAN
6344,694532,LOGAN
6345,694533,LOGAN
6346,694534,LOGAN
6347,694535,LOGAN
6348,694537,PAYNE
6349,694538,BLAINE
6350,687527,CHITTENDEN
6351,687525,RUTLAND
6352,687528,CHITTENDEN
6355,673162,LAWRENCE
6356,673126,ATHENS
6357,673145,BOYD
6359,673879,PERRY
6360,673880,PERRY
6361,673707,WASHINGTON
6369,717816,SAN JUAN
6370,717819,CIBOLA
6371,695380,INDEPENDENCE
6372,695381,CONWAY
6373,695382,HOT SPRING
6374,695385,HOT SPRING
6375,695400,WHITE
6376,695404,LONOKE
6377,695405,LONOKE
6378,717820,SOCORRO
6379,695401,PULASKI
6380,695403,WHITE
6385,676732,RALEIGH
6386,676733,RALEIGH
6387,676734,RALEIGH
6389,676735,RALEIGH
6390,677200,FAYETTE
6391,676364,RIPLEY
6399,678302,JACKSON
6400,673906,VINTON
6401,678725,HONOLULU
6402,678726,HAWAII
6403,678727,HAWAII
6404,678728,HONOLULU
6409,695676,DISTRICT OF COLUMBIA
6410,695677,BERKELEY
6411,708097,UNION
6412,710124,TAOS
6416,710360,UNION
6418,679049,JASPER
6419,679077,TANEY
6420,679100,BARRY
6422,679115,SHANNON
6423,679118,BARRY
6424,679127,TANEY
6425,679185,LEE
6430,675235,HARRIS
6431,675233,WHARTON
6432,675098,HARRIS
6433,675298,TULARE
6434,675419,KERN
6440,695397,WHITE
6441,695398,WHITE
6442,695399,WHITE
6443,692695,MONTGOMERY
6444,692698,SALINE
6445,692703,PERRY
6455,675755,MARIN
6456,676313,OTERO
6457,676315,OTERO
6458,676316,DONA ANA
6465,676065,ELMORE
6494,725344,CLEVELAND
6495,725345,OKLAHOMA
6496,725346,CLEVELAND
6497,725350,STEPHENS
6498,725351,OKLAHOMA
6501,673849,SONOMA
6502,673850,MARIN
6503,673851,MARIN
6507,683578,SONOMA
6514,681251,COAMO
6515,675898,MASON
6516,675899,PENDLETON
6517,676058,BRACKEN
6518,676064,CLERMONT
6519,676066,CLERMONT
6529,679078,MCDONALD
6530,679079,CHRISTIAN
6531,679080,TANEY
6532,679081,MCDONALD
6533,679082,TANEY
6534,679083,MCDONALD
6535,679084,JASPER
6536,679085,JASPER
6537,679086,JASPER
6538,680173,WINN
6539,680174,CADDO
6559,683630,YAKIMA
6560,683641,UMATILLA
6565,689095,BONNEVILLE
6566,689100,BUTTE
6567,689537,CARIBOU
6568,689539,CASSIA
6569,689540,CLARK
6570,689548,CUSTER
6571,684906,CADDO
6572,684907,CANADIAN
6573,684908,COMANCHE
6574,684909,CLEVELAND
6575,684910,COMANCHE
6576,684911,COMANCHE
6577,684912,COMANCHE
6578,684913,COMANCHE
6579,684330,HILL
6580,684331,BELL
6581,684333,BELL
6582,684334,BELL
6583,684336,BELL
6584,684337,WISE
6585,684339,HUNT
6586,684340,HUNT
6587,684341,HUNT
6602,678188,BENTON
6603,678190,WAGONER
6604,678191,OTTAWA
6605,678192,OTTAWA
6606,678193,FRANKLIN
6607,678197,ROGERS
6613,682439,ST. CLAIR
6614,682442,WASHINGTON
6620,695412,WHITE
6621,695413,WHITE
6622,695414,PULASKI
6623,695751,SEARCY
6624,695752,PRAIRIE
6625,695753,PULASKI
6626,695754,LONOKE
6627,695755,LONOKE
6628,695756,CLEBURNE
6629,705016,MITCHELL
6631,705018,MITCHELL
6638,673882,VINTON
6639,673883,ATHENS
6649,708558,WAUKESHA
6653,717821,SOCORRO
6654,717825,SOCORRO
6655,717824,SOCORRO
6656,695747,PULASKI
6657,695748,LOGAN
6661,695749,MONTGOMERY
6662,695750,PULASKI
6663,695386,LONOKE
6664,695387,LONOKE
6665,695390,PERRY
6666,695391,PULASKI
6668,676387,RICHARDSON
6669,717818,CIBOLA
6670,676365,RIPLEY
6671,673665,OHIO
6672,673577,OHIO
6680,678304,GALLIA
6682,678385,ROANE
6692,717851,SANTA FE
6693,717852,VALENCIA
6694,717853,VALENCIA
6695,717854,VALENCIA
6696,717855,VALENCIA
6707,717826,SOCORRO
6719,677544,RANDOLPH
6723,694515,PAYNE
6733,676899,Keweenaw
6741,676161,CRENSHAW
6742,676162,COVINGTON
6758,690161,ALEXANDER
6760,725352,OKLAHOMA
6767,676074,ELMORE
6768,664502,TERRY
6775,673548,RIPLEY
6776,673555,RIPLEY
6777,676069,CLERMONT
6778,676073,ROBERTSON
6779,676079,MASON
6780,676092,ROSS
6781,676096,SCIOTO
6791,679088,NEWTON
6792,679089,JASPER
6793,679090,SHANNON
6794,679091,MCDONALD
6795,679092,WEBSTER
6796,679093,JASPER
6797,679094,TEXAS
6798,679095,NEWTON
6799,679096,HOWELL
6800,680175,MILLER
6801,680177,COLUMBIA
6802,680178,COLUMBIA
6818,683644,WALLA WALLA
6819,683647,WHEELER
6820,683653,KITTITAS
6821,683655,YAKIMA
6828,689550,FRANKLIN
6829,689556,JEFFERSON
6830,689558,LINCOLN
6831,689560,MINIDOKA
6832,689561,ONEIDA
6833,684914,MCCLAIN
6834,684915,CLEVELAND
6835,684916,BAYLOR
6836,684917,BAYLOR
6837,684918,BAYLOR
6838,684919,BAYLOR
6839,684920,WICHITA
6840,684921,WICHITA
6841,684348,CORYELL
6842,687734,DENTON
6843,690163,LIMESTONE
6844,690164,WISE
6845,690166,HAMILTON
6846,690167,BOSQUE
6847,690168,COLLIN
6848,690169,HILL
6849,690170,GRAYSON
6850,690171,HILL
6852,708222,Cuyahoga
6853,708223,Lake
6854,707074,MEDINA
6861,678198,TULSA
6862,678199,ROGERS
6863,678200,ROGERS
6864,680900,PITTSBURG
6865,680904,LATIMER
6866,680913,WASHINGTON
6867,682441,ST. CLAIR
6868,685096,SHELBY
6869,685097,SHELBY
6870,686641,RALLS
6871,686643,BOONE
6872,686644,BOONE
6873,686645,BOONE
6874,686646,BOONE
6880,695392,PULASKI
6881,695394,WHITE
6882,695395,BOONE
6883,692704,VAN BUREN
6884,695348,SCOTT
6885,695349,MONTGOMERY
6886,695350,GARLAND
6887,695351,PERRY
6888,695352,POPE
6889,695354,MONTGOMERY
6890,696494,PIKE
6891,696495,BOONE
6905,708906,RACINE
6906,708913,MARQUETTE
6907,708919,RACINE
6909,708935,WAUKESHA
6910,708936,SHEBOYGAN
6911,708937,WASHINGTON
6913,709318,DANE
6914,707948,UNION
6915,707946,UNION
6916,707950,SAN MIGUEL
6920,694501,JACKSON
6921,694502,JACKSON
6922,694503,JACKSON
6923,694504,JACKSON
6924,694505,JACKSON
6925,673550,DEARBORN
6926,676376,BURT
6927,694506,JACKSON
6928,694507,JACKSON
6929,676434,GARZA
6932,675135,MASON
6933,676367,BOONE
6934,675162,CARROLL
6935,673735,GALLATIN
6944,673127,JACKSON
6950,714995,GENTRY
6951,714996,GENTRY
6953,714998,GRUNDY
6954,679866,CASS
6955,679867,CASS
6957,679868,CASS
6958,679869,RUSK
6959,679870,HARRISON
6960,679871,HARRISON
6961,679872,HARRISON
6962,679873,CASS
6964,679876,SAN AUGUSTINE
6965,679877,SAN AUGUSTINE
6966,679880,SABINE
6967,679881,RUSK
6989,674305,INYO
6995,677100,EL DORADO
6996,676646,BUTTE
6997,687515,ADDISON
6998,687523,WASHINGTON
6999,676185,ESCAMBIA
7012,676456,LEE
7013,676457,LEE
7017,676505,MENDOCINO
7036,677953,WYOMING
7037,673651,SANTA ROSA
7043,673549,DEARBORN
7044,673562,RIPLEY
7045,676097,PIKE
7046,676102,HAMILTON
7047,676104,ROSS
7048,676107,BOONE
7049,676112,BUTLER
7059,679097,NEWTON
7060,679098,GREENE
7061,679099,MCDONALD
7062,679101,BARRY
7063,679102,LAWRENCE
7064,679103,WRIGHT
7065,679104,TEXAS
7066,679105,BARRY
7067,680179,COLUMBIA
7068,680180,COLUMBIA
7069,681838,MCCURTAIN
7094,708576,JEFFERSON
7096,708901,DODGE
7097,708903,DODGE
7098,708904,DANE
7103,689562,POWER
7104,683220,Brunswick
7105,689330,ROBESON
7106,689332,BLADEN
7109,684922,WILBARGER
7110,684923,WICHITA
7111,684924,WICHITA
7112,684925,WILBARGER
7113,684926,WILBARGER
7114,684927,WILBARGER
7118,690172,HILL
7119,690173,GRAYSON
7120,690174,HUNT
7121,690175,BELL
7122,690176,BELL
7123,690177,COLLIN
7124,690178,HILL
7125,690179,BELL
7126,690180,BELL
7127,690181,ROBERTSON
7134,680919,MADISON
7135,680935,WASHINGTON
7136,680936,WASHINGTON
7137,680941,ADAIR
7138,686647,LEWIS
7139,686648,ADAMS
7140,686649,MARION
7141,686650,MARION
7142,686652,ADAMS
7143,686653,AUDRAIN
7144,686654,MONITEAU
7145,686655,CALLAWAY
7146,686656,CALLAWAY
7147,686657,CALLAWAY
7156,694516,HARDEMAN
7157,694517,HARDEMAN
7158,709058,JOHNSON
7159,709059,JOHNSON
7160,694521,GARFIELD
7161,694522,WOODWARD
7162,694523,ROGER MILLS
7163,694524,LOGAN
7164,694525,LOGAN
7165,694526,LOGAN
7166,694578,BECKHAM
7167,694579,ROGER MILLS
7168,725336,GRADY
7170,725337,GRADY
7171,725338,GRADY
7173,725339,GRADY
7174,725341,PAYNE
7175,725342,CLEVELAND
7176,725343,CLEVELAND
7180,686981,PUTNAM
7184,710945,KENOSHA
7187,716314,SAUK
7188,716321,SAUK
7193,675166,HAMILTON
7194,675161,CARROLL
7202,675176,OWEN
7203,673706,BRACKEN
7204,673886,BOONE
7212,673129,JACKSON
7213,673134,CALHOUN
7214,679874,CASS
7215,679875,ANGELINA
7216,679878,SABINE
7217,679879,SHELBY
7218,679882,ANGELINA
7219,679883,SAN AUGUSTINE
7220,679884,HARRISON
7236,680157,NATCHITOCHES
7246,675365,FRESNO
7262,677354,NEVADA
7272,675757,SAN FRANCISCO
7275,675766,ALAMEDA
7278,675630,CHOCTAW
7279,676142,MOBILE
7283,676504,MENDOCINO
7284,682180,HUMBOLDT
7285,682179,TRINITY
7287,676529,HUMBOLDT
7319,673853,NAPA
7320,673854,SONOMA
7321,673855,SONOMA
7322,673856,NAPA
7323,673857,SANTA CLARA
7324,675230,SAN MATEO
7325,675231,SANTA CRUZ
7334,673563,DEARBORN
7335,675152,ROSS
7336,676114,HAMILTON
7337,676205,PICKAWAY
7338,676219,ROSS
7339,676339,RIPLEY
7340,676341,HAMILTON
7346,710363,SOCORRO
7350,679106,WEBSTER
7351,679107,TEXAS
7352,679108,TEXAS
7353,679109,TANEY
7354,679110,BARRY
7355,679111,HOWELL
7356,679112,HOWELL
7357,679114,DOUGLAS
7358,681842,SEVIER
7359,681843,SEVIER
7360,681844,HOWARD
7379,709322,FOND DU LAC
7381,683359,SANTA BARBARA
7405,690182,ROBERTSON
7406,690183,BELL
7418,680942,TULSA
7419,680945,CREEK
7420,680951,CREEK
7421,680955,CREEK
7422,686659,PIKE
7423,686660,OSAGE
7424,686665,MONTGOMERY
7425,686666,WARREN
7428,690725,Monroe
7429,690726,Monroe
7430,694572,BECKHAM
7431,694573,BECKHAM
7438,686982,ALLEN
7439,686983,ALLEN
7440,686984,ALLEN
7441,686985,MARSHALL
7442,686986,NOBLE
7443,686987,DE KALB
7459,673716,LEWIS
7460,673887,KENTON
7469,673137,GILMER
7470,673156,CABELL
7484,680158,BIENVILLE
7486,680176,LAFAYETTE
7489,680482,GIBSON
7490,680402,CHRISTIAN
7491,680422,FULTON
7492,680381,JACKSON
7493,677088,CLERMONT
7494,678820,ROBERTSON
7495,677087,HOCKING
7496,709046,ATCHISON
7497,709047,ATCHISON
7498,709048,ATCHISON
7499,709050,LEAVENWORTH
7500,679573,CLEARWATER
7502,709052,LEAVENWORTH
7503,709053,JOHNSON
7504,709055,LINN
7510,680438,HOPKINS
7511,680436,CHRISTIAN
7519,676907,DEKALB
7520,676911,DEKALB
7521,676912,DEKALB
7522,676915,MADISON
7523,676917,DEKALB
7535,677424,SUTTER
7536,677427,SHASTA
7537,677429,BUTTE
7538,677430,SHASTA
7545,676494,HUMBOLDT
7546,676498,MENDOCINO
7550,675769,MONTEREY
7551,675770,MONTEREY
7552,676314,OTERO
7553,676909,Keweenaw
7554,676913,Marquette
7557,676075,ELMORE
7558,676077,MACON
7590,718583,YAVAPAI
7591,675232,SANTA CRUZ
7594,673722,BROWN
7595,676345,LEWIS
7596,676346,LEWIS
7597,676359,HAMILTON
7598,676361,CLINTON
7599,717823,VALENCIA
7603,717817,CIBOLA
7607,679116,HOWELL
7608,679117,STONE
7609,679121,SHANNON
7610,679122,GREENE
7611,679123,WRIGHT
7612,679124,LAWRENCE
7613,679126,STONE
7614,681845,HOWARD
7615,681874,NATCHITOCHES
7631,678207,WILLIAMSON
7632,678208,VAL VERDE
7633,678209,VAL VERDE
